full_name;type;alpha;seed;value;feasible
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;101;10047.32;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;101;10903.88;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;101;12611.75;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;101;10642.14;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;108;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;108;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;108;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;108;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;108;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;108;1073.44;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;108;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;108;1190.38;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;108;7895.04;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;108;8204.69;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;108;7478.72;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;108;7911.74;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;108;10074.94;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;108;10609.12;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;108;12425.06;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;108;10626.1;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;115;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;115;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;115;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;115;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;115;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;115;1104.12;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;115;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;115;1169.22;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;115;7464.96;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;115;8220.73;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;115;7471.76;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;115;7995.95;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;115;10043.77;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;115;10601.03;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;115;12097.07;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;115;10607.48;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;122;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;122;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;122;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;122;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;122;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;122;1109.21;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;122;1417.69;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;122;1194.2;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;122;7858;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;122;8118.09;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;122;7458.78;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;122;7910.78;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;122;9990.37;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;122;10686.57;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;122;12235.67;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;122;10687.19;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;129;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;129;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;129;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;129;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;129;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;129;1116.65;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;129;1417.42;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;129;1190.38;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;129;7857.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;129;7873.93;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;129;7338.94;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;129;7945.86;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;129;10007.6;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;129;10525.59;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;129;12285.7;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;129;10535.06;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;136;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;136;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;136;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;136;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;136;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;136;1098.47;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;136;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;136;1149.53;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;136;7959.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;136;8115.97;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;136;7503.27;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;136;7995.41;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;136;10148.12;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;136;10734.66;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;136;12569.46;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;136;10742.26;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;143;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;143;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;143;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;143;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;143;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;143;1092.87;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;143;1414.77;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;143;1161.61;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;143;7648.82;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;143;8340.07;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;143;7476.05;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;143;7977.67;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;143;10026.17;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;143;10760.36;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;143;12189.39;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;143;10672.48;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;150;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;150;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;150;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;150;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;150;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;150;1113.8;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;150;1413.41;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;150;1197.71;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;150;7741.75;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;150;7998.85;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;150;7442.06;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;150;7995.9;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;150;10014.34;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;150;10551;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;150;12348.9;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;150;10775.03;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;157;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;157;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;157;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;157;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;157;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;157;1077.91;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;157;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;157;1134.47;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;157;7772.22;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;157;8145.48;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;157;7492.72;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;157;7955.92;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;157;10140.91;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;157;10789.92;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;157;12276.49;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;157;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;94;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;94;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;94;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;94;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;94;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;94;1104.11;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;94;1408.42;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;94;1196.22;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;94;7815.8;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;94;8047.01;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;94;7426.63;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;94;8088.05;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;94;9864.73;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;94;10804.56;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;94;12172.67;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;94;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;101;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;101;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;101;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;101;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;101;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;101;1122.28;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;101;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;101;1199.02;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;101;7850.13;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;101;8344.38;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;101;7528.7;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;101;7997.7;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;101;10282.41;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;101;10661.65;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;101;12599.47;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;101;10690.35;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;108;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;108;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;108;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;108;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;108;1010.35;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;108;1077.43;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;108;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;108;1198;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;108;7845.98;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;108;8155.49;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;108;7530.54;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;108;8036.91;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;108;10070.03;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;108;10999.53;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;108;12370.76;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;108;10718.27;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;115;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;115;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;115;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;115;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;115;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;115;1130.83;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;115;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;115;1192.85;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;115;7770.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;115;8358.4;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;115;7502.21;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;115;7990.14;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;115;10084.05;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;115;10871.2;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;115;12392.66;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;115;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;122;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;122;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;122;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;122;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;122;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;122;1120.9;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;122;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;122;1202.08;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;122;7760.55;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;122;8156.25;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;122;7533.34;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;122;7883.92;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;122;10351.02;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;122;11026.67;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;122;12635.91;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;122;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;129;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;129;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;129;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;129;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;129;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;129;1102.5;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;129;1417.42;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;129;1209.98;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;129;7929.33;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;129;8123.15;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;129;7492.18;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;129;7969.29;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;129;9935.22;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;129;10338.21;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;129;12487.93;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;129;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;136;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;136;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;136;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;136;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;136;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;136;1111.23;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;136;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;136;1196.49;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;136;7760.49;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;136;8114.41;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;136;7555.77;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;136;8047.45;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;136;10156.67;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;136;10584.95;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;136;12505.6;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;136;10731.56;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;143;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;143;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;143;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;143;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;143;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;143;1126.39;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;143;1417.93;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;143;1183.08;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;143;7800.03;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;143;8238.65;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;143;7584.46;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;143;8066.46;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;143;10066.16;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;143;10585.1;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;143;12481.89;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;143;10760.61;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;150;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;150;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;150;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;150;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;150;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;150;1072.99;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;150;1412.38;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;150;1198.41;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;150;7552.02;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;150;8172.71;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;150;7504.11;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;150;8049.54;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;150;10009.95;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;150;10935.41;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;150;12589.52;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;150;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;157;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;157;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;157;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;157;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;157;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;157;1112.63;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;157;1417.83;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;157;1196.49;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;157;7914.71;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;157;8313.66;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;157;7498.73;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;157;8131.77;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;157;10002.5;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;157;10981.38;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;157;12617.87;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;157;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;94;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;94;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;94;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;94;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;94;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;94;1094.81;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;94;1422.84;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;94;1211.69;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;94;7939.19;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;94;7920.16;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;94;7634.22;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;94;7938.95;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;94;10106.92;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;94;10986.8;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;94;12688.71;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;94;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;101;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;101;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;101;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;101;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;101;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;101;1105.26;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;101;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;101;1199.02;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;101;7633.26;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;101;8344.38;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;101;7495.64;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;101;7939.8;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;101;10190.17;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;101;10661.65;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;101;12598.47;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;101;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;108;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;108;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;108;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;108;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;108;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;108;1091.89;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;108;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;108;1215.14;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;108;7913.67;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;108;8160.6;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;108;7526.42;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.2;108;8038.48;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.2;108;10347.35;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.2;108;10235.25;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.2;108;12480.68;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.2;108;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.2;115;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.2;115;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.2;115;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.2;115;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.2;115;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.2;115;1106.27;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.2;115;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.2;115;1192.85;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.2;115;7940.82;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.2;115;8041.91;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.2;115;7633.59;TRUE
